x
A22.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A22.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A22.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A22.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A3.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
A3.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A3.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A3.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
A4.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A4.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A4.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
A5.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
A5.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A5.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A6.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
A6.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A6.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A6.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A6.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
A6.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A7.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
A7.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A7.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A7.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A7.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A8.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
A8.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A8.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A8.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
A9.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
A9.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
A9.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
A9.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B1.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B1.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B1.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B1.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B10.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B10.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B10.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B10.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B11.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B11.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B12.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B12.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B12.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B13.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B13.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B13.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B14.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B14.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B15.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B15.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B15.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B15.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B16.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B16.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B16.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B16.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B16.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B17.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B17.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B17.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B17.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B18.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B18.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B18.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B19.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B19.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B19.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B19.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B19.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B19.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B2.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B2.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B2.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B2.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B20.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B20.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B20.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B20.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B20.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B20.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B20.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B21.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B21.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B21.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B21.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B21.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B21.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B21.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B22.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B22.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B22.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B22.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B22.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B22.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B3.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B3.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B3.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B3.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B4.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B4.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B5.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B5.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B5.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B5.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B5.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B6.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B6.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B6.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B7.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B7.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B7.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B8.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B8.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B9.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B9.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
B9.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
B9.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
B9.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
B9.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C1.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C1.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C1.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C1.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C10.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C10.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C10.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C10.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C11.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C11.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C11.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C11.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C11.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C12.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C12.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C12.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C12.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C13.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C13.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C13.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C14.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C14.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C14.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C15.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C15.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C15.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C15.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C15.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C15.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C16.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C16.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C16.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C16.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C17.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C17.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C17.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C17.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C17.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C18.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C18.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C18.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C18.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C18.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C19.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C19.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C19.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C19.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C2.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C2.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C2.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C20.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C20.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C20.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C20.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C20.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C20.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C20.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C20.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C21.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C21.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C21.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C21.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C21.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C21.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C22.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C22.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C22.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C22.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C22.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C3.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C3.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C3.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C3.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C4.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C4.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C4.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C5.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C5.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C5.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C5.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C6.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C6.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C6.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C6.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C7.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C7.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C7.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C7.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C8.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C8.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C8.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C8.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C8.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C8.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
C8.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
C9.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
C9.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
C9.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D1.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D1.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D1.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D10.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D10.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D10.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D10.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D10.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D11.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D11.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D11.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D11.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D11.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D12.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D12.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D12.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D12.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D13.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D13.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D13.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D13.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D13.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D13.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D14.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D14.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D14.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D14.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D14.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D15.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D15.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D15.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D15.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D16.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D16.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D17.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D17.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D17.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D17.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D17.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D18.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D18.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D18.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D18.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D18.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D19.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D19.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D19.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D19.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D19.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D2.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D2.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D2.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D2.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D2.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D20.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D20.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D20.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D20.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D20.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D20.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D20.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D21.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D21.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D21.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D21.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D22.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D22.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D22.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D22.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D22.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D22.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D3.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D3.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D4.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D4.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D4.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D4.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D4.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D4.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D5.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D5.MAA000910.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D5.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D5.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D5.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D6.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D6.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D6.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D7.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D7.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D7.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D7.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D7.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D8.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D8.MAA000884.3_10_M.1.1,TM_baron_mouse_for_segerstolpe
D8.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D8.MAA001861.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
D8.MAA001868.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D9.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
D9.MAA001857.3_38_F.1.1,TM_baron_mouse_for_segerstolpe
D9.MAA001862.3_39_F.1.1,TM_baron_mouse_for_segerstolpe
E1.MAA000574.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
E1.MAA000577.3_8_M.1.1,TM_baron_mouse_for_segerstolpe
